Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
5.88, 0.00116412, 0.00212552, 0.185275, 0.00212552, 0.0533086, 0.0983247, 4
5.885, 0.00115695, 0.00209061, 0.184134, 0.00209061, 0.0567451, 0.100814, 4
5.89, 0.00114977, 0.00205568, 0.182992, 0.00205568, 0.0579167, 0.104792, 4
5.895, 0.00114259, 0.00202072, 0.18185, 0.00202072, 0.0608248, 0.125215, 4
5.9, 0.00113541, 0.00198582, 0.180706, 0.00198582, 0.0564773, 0.115187, 4
5.905, 0.00112822, 0.00195086, 0.179562, 0.00195086, 0.0545341, 0.115949, 4
5.91, 0.00112103, 0.00191587, 0.178417, 0.00191587, 0.0553052, 0.117235, 4
5.915, 0.00111383, 0.00188092, 0.177272, 0.00188092, 0.0610541, 0.133246, 4
5.92, 0.00110663, 0.00184597, 0.176126, 0.00184597, 0.0569818, 0.0998649, 4
5.925, 0.00109943, 0.00181098, 0.174979, 0.00181098, 0.0611891, 0.093717, 4
5.93, 0.00109222, 0.00177611, 0.173832, 0.00177611, 0.0579246, 0.0969185, 4
5.935, 0.001085, 0.00174107, 0.172684, 0.00174107, 0.0535026, 0.116811, 4
5.94, 0.00107778, 0.00170606, 0.171535, 0.00170606, 0.0521587, 0.109169, 4
5.945, 0.00107056, 0.00167113, 0.170385, 0.00167113, 0.0548004, 0.0941569, 4
5.95, 0.00106334, 0.00163609, 0.169235, 0.00163609, 0.0686228, 0.180453, 4
5.955, 0.00105611, 0.00160114, 0.168084, 0.00160114, 0.0554763, 0.113421, 4
5.96, 0.00104887, 0.00156617, 0.166933, 0.00156617, 0.0532698, 0.0927265, 4
5.965, 0.00104164, 0.0015311, 0.165782, 0.0015311, 0.0580478, 0.134569, 4
5.97, 0.0010344, 0.00149603, 0.16463, 0.00149603, 0.0610612, 0.0962308, 4
5.975, 0.00102715, 0.00146125, 0.163477, 0.00146125, 0.054671, 0.116889, 4
5.98, 0.0010199, 0.00142631, 0.162323, 0.00142631, 0.0572487, 0.121693, 4
5.985, 0.00101265, 0.0013913, 0.161168, 0.0013913, 0.0568337, 0.108758, 4
5.99, 0.00100539, 0.00135618, 0.160013, 0.00135618, 0.0565528, 0.10625, 4
5.995, 0.000998128, 0.0013212, 0.158857, 0.0013212, 0.0545141, 0.0936606, 4
6, 0.000990861, 0.00128623, 0.1577, 0.00128623, 0.0538972, 0.126238, 4
6.005, 0.00098359, 0.00125119, 0.156543, 0.00125119, 0.0545883, 0.129348, 4
6.01, 0.000976317, 0.00121613, 0.155386, 0.00121613, 0.0793133, 0.174721, 4
6.015, 0.000969039, 0.00118111, 0.154227, 0.00118111, 0.0639854, 0.13943, 4
6.02, 0.000961756, 0.00114614, 0.153068, 0.00114614, 0.0655092, 0.13664, 4
6.025, 0.000954471, 0.00111112, 0.151909, 0.00111112, 0.0554559, 0.0996257, 4
6.03, 0.000947183, 0.00107602, 0.150749, 0.00107602, 0.0555399, 0.0973884, 4
6.035, 0.000939889, 0.0010411, 0.149588, 0.0010411, 0.0752502, 0.159966, 4
6.04, 0.000932593, 0.00100604, 0.148427, 0.00100604, 0.0778735, 0.184143, 4
6.045, 0.000925291, 0.000971141, 0.147265, 0.000971141, 0.077027, 0.175322, 4
6.05, 0.00091799, 0.000935945, 0.146103, 0.000935945, 0.0653205, 0.1197, 4
6.055, 0.000910682, 0.000900968, 0.14494, 0.000900968, 0.0737135, 0.123005, 4
6.06, 0.00090337, 0.000866018, 0.143776, 0.000866018, 0.0549896, 0.0976098, 4
6.065, 0.000896057, 0.00083095, 0.142612, 0.00083095, 0.0527089, 0.0980482, 4
6.07, 0.000888739, 0.000795968, 0.141447, 0.000795968, 0.0526843, 0.099126, 4
6.075, 0.000881417, 0.000760935, 0.140282, 0.000760935, 0.0553827, 0.0980895, 4
6.08, 0.000874092, 0.000725927, 0.139116, 0.000725927, 0.0557909, 0.0983855, 4
6.085, 0.000866764, 0.000690931, 0.13795, 0.000690931, 0.055517, 0.102659, 4
6.09, 0.000859433, 0.00065594, 0.136783, 0.00065594, 0.0560131, 0.0994648, 4
6.095, 0.000852098, 0.000620884, 0.135616, 0.000620884, 0.0576703, 0.0965245, 4
6.1, 0.00084476, 0.000585892, 0.134448, 0.000585892, 0.0665173, 0.118156, 4
6.105, 0.000837419, 0.000550833, 0.133279, 0.000550833, 0.054934, 0.101437, 4
6.11, 0.000830074, 0.000515872, 0.13211, 0.000515872, 0.0574745, 0.116029, 4
6.115, 0.000822725, 0.000480901, 0.130941, 0.000480901, 0.0606871, 0.0947314, 4
6.12, 0.000815375, 0.000445803, 0.129771, 0.000445803, 0.0541633, 0.104868, 4
6.125, 0.00080802, 0.000410889, 0.1286, 0.000410889, 0.0566632, 0.185903, 4
6.13, 0.000800663, 0.000375874, 0.127429, 0.000375874, 0.0573193, 0.123988, 4
6.135, 0.000793303, 0.000340838, 0.126258, 0.000340838, 0.0555578, 0.104406, 4
6.14, 0.000785938, 0.000305939, 0.125086, 0.000305939, 0.059145, 0.164741, 4
6.145, 0.000778572, 0.000270953, 0.123914, 0.000270953, 0.0547134, 0.106018, 4
6.15, 0.000771202, 0.000235924, 0.122741, 0.000235924, 0.0542493, 0.095913, 4
6.155, 0.000763829, 0.000200972, 0.121567, 0.000200972, 0.0541181, 0.111341, 4
6.16, 0.000756454, 0.000165907, 0.120393, 0.000165907, 0.0551893, 0.10111, 4
6.165, 0.000749075, 0.000130985, 0.119219, 0.000130985, 0.0551557, 0.101299, 4
6.17, 0.000741693, 8.72098e-05, 0.118044, 8.72098e-05, 0.0582893, 0.0878098, 3
6.175, 0.000734315, 4.93991e-05, 0.11687, 4.93991e-05, 0.0571626, 0.0877221, 3
6.18, 0.00072692, 1.41041e-05, 0.115693, 1.41041e-05, 0.0550654, 0.0845852, 3
6.185, 0.000719529, -2.07921e-05, 0.114517, -2.07921e-05, 0.0552393, 0.0850816, 3
6.19, 0.000712136, -5.53865e-05, 0.11334, -5.53865e-05, 0.0547785, 0.0864875, 3
6.195, 0.00070474, -9.04334e-05, 0.112163, -9.04334e-05, 0.055466, 0.0863949, 3
6.2, 0.000697341, -0.000125416, 0.110985, -0.000125416, 0.060628, 0.0859765, 3
6.205, 0.000689939, -0.000160244, 0.109807, -0.000160244, 0.0560628, 0.0839222, 3
6.21, 0.000682536, -0.000195285, 0.108629, -0.000195285, 0.0571006, 0.0831236, 3
6.215, 0.000675128, -0.000230119, 0.10745, -0.000230119, 0.0581193, 0.10061, 3
6.22, 0.000667719, -0.000265075, 0.106271, -0.000265075, 0.0553334, 0.0857087, 3
6.225, 0.000660306, -0.000299936, 0.105091, -0.000299936, 0.0548422, 0.0841389, 3
6.23, 0.000652891, -0.000334767, 0.103911, -0.000334767, 0.0622443, 0.112344, 3
6.235, 0.000645474, -0.000369668, 0.10273, -0.000369668, 0.0562174, 0.0845376, 3
6.24, 0.000638053, -0.000404531, 0.101549, -0.000404531, 0.057774, 0.0858155, 3
6.245, 0.000630632, -0.000439515, 0.100368, -0.000439515, 0.0534158, 0.0883144, 3
6.25, 0.000623207, -0.000474331, 0.0991865, -0.000474331, 0.0651538, 0.141864, 3
6.255, 0.00061578, -0.000509189, 0.0980044, -0.000509189, 0.056875, 0.0946036, 3
6.26, 0.000608351, -0.00054411, 0.096822, -0.00054411, 0.0517533, 0.0834731, 3
6.265, 0.000600918, -0.00057885, 0.095639, -0.00057885, 0.0580664, 0.0931566, 3
6.27, 0.000593484, -0.000613776, 0.0944559, -0.000613776, 0.0585122, 0.106677, 3
6.275, 0.000586046, -0.000648475, 0.0932722, -0.000648475, 0.0544362, 0.0882579, 3
6.28, 0.000578608, -0.000683351, 0.0920883, -0.000683351, 0.0557999, 0.0841368, 3
6.285, 0.000571167, -0.000718196, 0.090904, -0.000718196, 0.0546464, 0.0880634, 3
6.29, 0.000563723, -0.000753021, 0.0897194, -0.000753021, 0.0556959, 0.0845237, 3
6.295, 0.000556277, -0.000787787, 0.0885343, -0.000787787, 0.0560203, 0.085376, 3
6.3, 0.00054883, -0.000822615, 0.087349, -0.000822615, 0.0692254, 0.109355, 3
6.305, 0.00054138, -0.000857459, 0.0861633, -0.000857459, 0.0547772, 0.10795, 3
6.31, 0.000533928, -0.00089223, 0.0849773, -0.00089223, 0.0604267, 0.0996662, 3
6.315, 0.000526474, -0.000927046, 0.0837909, -0.000927046, 0.0587309, 0.102905, 3
6.32, 0.000519017, -0.000961721, 0.0826042, -0.000961721, 0.0926212, 0.120458, 3
6.325, 0.000511559, -0.000996488, 0.0814172, -0.000996488, 0.0516787, 0.0820972, 3
6.33, 0.000504099, -0.00103124, 0.0802298, -0.00103124, 0.0585074, 0.0927089, 3
6.335, 0.000496636, -0.00106597, 0.0790421, -0.00106597, 0.0622879, 0.0966706, 3
6.34, 0.000489172, -0.00110073, 0.0778542, -0.00110073, 0.0554879, 0.0885797, 3
6.345, 0.000481706, -0.00113544, 0.0766659, -0.00113544, 0.0575863, 0.0814146, 3
6.35, 0.000474238, -0.00117012, 0.0754773, -0.00117012, 0.0616382, 0.094206, 3
6.355, 0.000466767, -0.00120484, 0.0742884, -0.00120484, 0.0550235, 0.0895085, 3
6.36, 0.000459296, -0.00123954, 0.0730992, -0.00123954, 0.0543376, 0.0896318, 3
6.365, 0.000451822, -0.00127422, 0.0719098, -0.00127422, 0.0546244, 0.084626, 3
6.37, 0.000444347, -0.00130893, 0.0707201, -0.00130893, 0.0557734, 0.0925218, 3
6.375, 0.00043687, -0.00134359, 0.0695301, -0.00134359, 0.0660443, 0.0844275, 3
6.38, 0.000429391, -0.00137825, 0.0683398, -0.00137825, 0.0568122, 0.104099, 3
6.385, 0.000421911, -0.00141286, 0.0671492, -0.00141286, 0.0705323, 0.111391, 3
6.39, 0.000414429, -0.00144756, 0.0659584, -0.00144756, 0.0579227, 0.109196, 3
6.395, 0.000406945, -0.00148214, 0.0647673, -0.00148214, 0.0608551, 0.119119, 3
6.4, 0.000399459, -0.00151672, 0.0635759, -0.00151672, 0.0789744, 0.110968, 3
6.405, 0.000391972, -0.0015513, 0.0623843, -0.0015513, 0.0571288, 0.0903803, 3
6.41, 0.000384484, -0.00158598, 0.0611925, -0.00158598, 0.0553337, 0.0850548, 3
6.415, 0.000376993, -0.00162046, 0.0600003, -0.00162046, 0.0549878, 0.0885682, 3
6.42, 0.000369502, -0.00165508, 0.0588081, -0.00165508, 0.0569022, 0.0860629, 3
6.425, 0.000362009, -0.00168961, 0.0576155, -0.00168961, 0.0536494, 0.0825921, 3
6.43, 0.000354521, -0.00172409, 0.0564238, -0.00172409, 0.0559834, 0.0916825, 3
6.435, 0.000347014, -0.00175892, 0.0552289, -0.00175892, 0.0579295, 0.0811931, 3
6.44, 0.000339526, -0.00179293, 0.0540373, -0.00179293, 0.059214, 0.104129, 3
6.445, 0.000332018, -0.001828, 0.0528423, -0.001828, 0.0642605, 0.097548, 3
6.45, 0.000324528, -0.00186209, 0.0516502, -0.00186209, 0.0721575, 0.0861938, 3
6.455, 0.000317018, -0.00189712, 0.050455, -0.00189712, 0.0738634, 0.126833, 3
6.46, 0.000309524, -0.00193093, 0.0492622, -0.00193093, 0.0673414, 0.089734, 3
6.465, 0.000302011, -0.00196599, 0.0480665, -0.00196599, 0.053934, 0.103727, 3
6.47, 0.000294515, -0.00199982, 0.0468735, -0.00199982, 0.052209, 0.10393, 3
6.475, 0.000287, -0.00203483, 0.0456774, -0.00203483, 0.0620317, 0.0891109, 3
6.48, 0.000279502, -0.00206879, 0.0444841, -0.00206879, 0.0675448, 0.0902114, 3
6.485, 0.000271985, -0.00210379, 0.0432878, -0.00210379, 0.0685971, 0.0979344, 3
6.49, 0.000264485, -0.00213757, 0.042094, -0.00213757, 0.0590664, 0.0886578, 3
6.495, 0.000256964, -0.00217249, 0.0408971, -0.00217249, 0.0548056, 0.080738, 3
6.5, 0.000249461, -0.00220609, 0.039703, -0.00220609, 0.057632, 0.203993, 3
6.505, 0.00024194, -0.0022412, 0.0385059, -0.0022412, 0.0561436, 0.158206, 3
6.51, 0.000234435, -0.00227487, 0.0373115, -0.00227487, 0.0626511, 0.158748, 3
6.515, 0.000226912, -0.00230993, 0.0361142, -0.00230993, 0.0564936, 0.0901799, 3
6.52, 0.000219405, -0.00234349, 0.0349194, -0.00234349, 0.0630615, 0.0835876, 3
6.525, 0.00021188, -0.00237841, 0.0337217, -0.00237841, 0.0594019, 0.0850736, 3
6.53, 0.000204372, -0.00241208, 0.0325268, -0.00241208, 0.0536159, 0.0791941, 3
6.535, 0.000196844, -0.00244691, 0.0313287, -0.00244691, 0.0570317, 0.0867689, 3
6.54, 0.000189335, -0.00248062, 0.0301336, -0.00248062, 0.0623677, 0.0947665, 3
6.545, 0.000181806, -0.00251539, 0.0289353, -0.00251539, 0.0553171, 0.0837001, 3
6.55, 0.000174295, -0.00254912, 0.0277399, -0.00254912, 0.0553084, 0.144908, 3
6.555, 0.000166765, -0.00258383, 0.0265415, -0.00258383, 0.070749, 0.0802585, 3
6.56, 0.000159251, -0.00261732, 0.0253456, -0.00261732, 0.0583375, 0.0844214, 3
6.565, 0.00015172, -0.00265215, 0.024147, -0.00265215, 0.0518578, 0.0878198, 3
6.57, 0.000144206, -0.0026858, 0.0229511, -0.0026858, 0.0552575, 0.0866676, 3
6.575, 0.000136674, -0.00272054, 0.0217523, -0.00272054, 0.0611727, 0.114745, 3
6.58, 0.000129158, -0.00275395, 0.0205561, -0.00275395, 0.0645876, 0.0937005, 3
6.585, 0.000121624, -0.00278861, 0.0193571, -0.00278861, 0.0544762, 0.0877109, 3
6.59, 0.000114108, -0.00282215, 0.0181608, -0.00282215, 0.0585403, 0.102501, 3
6.595, 0.000106573, -0.00285684, 0.0169617, -0.00285684, 0.059037, 0.096731, 3
6.6, 9.90559e-05, -0.00289029, 0.0157652, -0.00289029, 0.055192, 0.178938, 3
6.605, 9.15264e-05, -0.00292506, 0.0145669, -0.00292506, 0.05573, 0.0822268, 3
6.61, 8.39983e-05, -0.00295877, 0.0133687, -0.00295877, 0.0562225, 0.0888765, 3
6.615, 7.6471e-05, -0.00299265, 0.0121707, -0.00299265, 0.0596427, 0.0963147, 3
6.62, 6.89436e-05, -0.00302678, 0.0109727, -0.00302678, 0.0715695, 0.0914945, 3
6.625, 6.14151e-05, -0.00306067, 0.00977451, -0.00306067, 0.0601021, 0.0919067, 3
6.63, 5.3887e-05, -0.00309468, 0.00857639, -0.00309468, 0.059415, 0.105131, 3
6.635, 4.63581e-05, -0.00312856, 0.00737812, -0.00312856, 0.0539075, 0.0839084, 3
6.64, 3.88296e-05, -0.00316253, 0.00617992, -0.00316253, 0.0590305, 0.14976, 3
6.645, 3.13002e-05, -0.00319639, 0.00498158, -0.00319639, 0.0558653, 0.0930794, 3
6.65, 2.37715e-05, -0.00323036, 0.00378334, -0.00323036, 0.0589681, 0.0863066, 3
6.655, 1.62408e-05, -0.00326402, 0.0025848, -0.00326402, 0.0557449, 0.0822463, 3
6.66, 8.71281e-06, -0.00329812, 0.00138669, -0.00329812, 0.0550777, 0.0805314, 3
6.665, 1.18242e-06, -0.00333181, 0.000188188, -0.00333181, 0.0647169, 0.100789, 3
6.67, -6.34668e-06, -0.00336569, -0.00101011, -0.00336569, 0.0791233, 0.17347, 3
6.675, -1.38767e-05, -0.00339942, -0.00220854, -0.00339942, 0.0673683, 0.099193, 3
6.68, -2.14057e-05, -0.00343327, -0.00340682, -0.00343327, 0.0565387, 0.110018, 3
6.685, -2.89358e-05, -0.00346695, -0.00460527, -0.00346695, 0.0567121, 0.10585, 3
6.69, -3.64651e-05, -0.00350071, -0.0058036, -0.00350071, 0.0731009, 0.161468, 3
6.695, -4.3995e-05, -0.00353438, -0.00700202, -0.00353438, 0.0718171, 0.130343, 3
6.7, -5.15245e-05, -0.00356801, -0.00820037, -0.00356801, 0.0656063, 0.123913, 3
6.705, -5.90537e-05, -0.00360173, -0.00939869, -0.00360173, 0.0564673, 0.0940874, 3
6.71, -6.65822e-05, -0.00363545, -0.0105969, -0.00363545, 0.0556356, 0.0978642, 3
6.715, -7.41113e-05, -0.00366902, -0.0117952, -0.00366902, 0.0560317, 0.0934695, 3
6.72, -8.16397e-05, -0.00370262, -0.0129934, -0.00370262, 0.056827, 0.0927774, 3
6.725, -8.91683e-05, -0.0037362, -0.0141916, -0.0037362, 0.0575939, 0.095323, 3
6.73, -9.66961e-05, -0.00376979, -0.0153897, -0.00376979, 0.0549984, 0.100277, 3
6.735, -0.000104224, -0.00380329, -0.0165878, -0.00380329, 0.0553602, 0.0973648, 3
6.74, -0.000111751, -0.00383692, -0.0177857, -0.00383692, 0.0715448, 0.166533, 3
6.745, -0.000119278, -0.00387035, -0.0189837, -0.00387035, 0.0698299, 0.134311, 3
6.75, -0.000126804, -0.00390392, -0.0201815, -0.00390392, 0.0671909, 0.144462, 3
6.755, -0.000134331, -0.00393729, -0.0213795, -0.00393729, 0.0531482, 0.0949092, 3
6.76, -0.000141856, -0.00397088, -0.0225771, -0.00397088, 0.0569939, 0.0982609, 3
6.765, -0.000149381, -0.00400428, -0.0237748, -0.00400428, 0.0557868, 0.090439, 3
6.77, -0.000156905, -0.00403777, -0.0249723, -0.00403777, 0.0611767, 0.0954213, 3
6.775, -0.00016443, -0.00407112, -0.0261698, -0.00407112, 0.0759701, 0.129295, 3
6.78, -0.000171953, -0.00410448, -0.0273671, -0.00410448, 0.0570044, 0.0857042, 3
6.785, -0.000179476, -0.00413776, -0.0285645, -0.00413776, 0.0593941, 0.0912851, 3
6.79, -0.000186998, -0.0041712, -0.0297616, -0.0041712, 0.0552556, 0.0899999, 3
6.795, -0.00019452, -0.00420442, -0.0309587, -0.00420442, 0.0572099, 0.089488, 3
6.8, -0.000202041, -0.00423769, -0.0321558, -0.00423769, 0.0561883, 0.100169, 3
6.805, -0.00020956, -0.00427095, -0.0333526, -0.00427095, 0.0553561, 0.0856932, 3
6.81, -0.00021708, -0.00430414, -0.0345494, -0.00430414, 0.0741584, 0.155827, 3
6.815, -0.000224599, -0.00433733, -0.035746, -0.00433733, 0.0675967, 0.0811682, 3
6.82, -0.000232116, -0.00437065, -0.0369424, -0.00437065, 0.0589168, 0.0937729, 3
6.825, -0.000239633, -0.00440374, -0.0381387, -0.00440374, 0.0566983, 0.0888474, 3
6.83, -0.00024715, -0.00443686, -0.0393351, -0.00443686, 0.0578486, 0.0879945, 3
6.835, -0.000254664, -0.00447001, -0.0405311, -0.00447001, 0.0562832, 0.0917759, 3
6.84, -0.000262179, -0.00450305, -0.0417271, -0.00450305, 0.0562349, 0.0945035, 3
6.845, -0.000269692, -0.00453618, -0.0429228, -0.00453618, 0.0599634, 0.0881353, 3
6.85, -0.000277204, -0.00456923, -0.0441184, -0.00456923, 0.0664248, 0.0921311, 3
6.855, -0.000284716, -0.00460212, -0.0453139, -0.00460212, 0.0562729, 0.106916, 3
6.86, -0.000292226, -0.00463525, -0.0465092, -0.00463525, 0.0539247, 0.0864051, 3
6.865, -0.000299735, -0.0046682, -0.0477042, -0.0046682, 0.0539091, 0.0813114, 3
6.87, -0.000307243, -0.00470118, -0.0488992, -0.00470118, 0.0580695, 0.0859402, 3
6.875, -0.000314749, -0.00473404, -0.0500939, -0.00473404, 0.0558927, 0.087739, 3
6.88, -0.000322255, -0.00476696, -0.0512885, -0.00476696, 0.0542592, 0.160646, 3
6.885, -0.00032976, -0.00479979, -0.052483, -0.00479979, 0.0638769, 0.0921396, 3
6.89, -0.000337263, -0.00483272, -0.0536771, -0.00483272, 0.0563108, 0.0921069, 3
6.895, -0.000344765, -0.00486552, -0.0548711, -0.00486552, 0.0566901, 0.0966055, 3
6.9, -0.000352266, -0.0048983, -0.0560649, -0.0048983, 0.0621721, 0.107992, 3
6.905, -0.000359766, -0.00493107, -0.0572585, -0.00493107, 0.0586336, 0.0989535, 3
6.91, -0.000367264, -0.00496393, -0.0584519, -0.00496393, 0.0572805, 0.0941787, 3
6.915, -0.00037476, -0.00499661, -0.0596449, -0.00499661, 0.0560584, 0.0971919, 3
6.92, -0.000382256, -0.00502933, -0.0608379, -0.00502933, 0.0567769, 0.0943888, 3
6.925, -0.00038975, -0.00506198, -0.0620306, -0.00506198, 0.0579738, 0.106906, 3
6.93, -0.000397251, -0.00509407, -0.0632244, -0.00509407, 0.0588583, 0.0972294, 3
6.935, -0.000404736, -0.00512747, -0.0644157, -0.00512747, 0.0625942, 0.188932, 3
6.94, -0.000412223, -0.0051601, -0.0656073, -0.0051601, 0.0572922, 0.0978065, 3
6.945, -0.000419711, -0.00519249, -0.066799, -0.00519249, 0.0630323, 0.134459, 3
6.95, -0.000427205, -0.0052244, -0.0679918, -0.0052244, 0.0686762, 0.103565, 3
6.955, -0.000434692, -0.0052575, -0.0691834, -0.0052575, 0.0781676, 0.188733, 3
6.96, -0.000442176, -0.00529024, -0.0703745, -0.00529024, 0.0685506, 0.121561, 3
6.965, -0.000449657, -0.00532256, -0.0715652, -0.00532256, 0.0734094, 0.131094, 3
6.97, -0.000457137, -0.00535498, -0.0727556, -0.00535498, 0.0562051, 0.0906039, 3
6.975, -0.000464612, -0.00538622, -0.0739454, -0.00538622, 0.0606788, 0.148488, 3
6.98, -0.000472084, -0.0054218, -0.0751345, -0.0054218, 0.0560464, 0.0928734, 3
6.985, -0.000479562, -0.00545038, -0.0763246, -0.00545038, 0.0579744, 0.0917548, 3
6.99, -0.000487031, -0.00548643, -0.0775134, -0.00548643, 0.0580405, 0.0913732, 3
6.995, -0.000494506, -0.00551511, -0.078703, -0.00551511, 0.0569922, 0.0958887, 3
7, -0.000501971, -0.00555115, -0.0798912, -0.00555115, 0.062116, 0.10599, 3
7.005, -0.000509442, -0.00557956, -0.0810802, -0.00557956, 0.0581915, 0.126162, 3
7.01, -0.000516905, -0.00561537, -0.0822679, -0.00561537, 0.0582497, 0.0875165, 3
7.015, -0.000524371, -0.0056441, -0.0834562, -0.0056441, 0.0719486, 0.0965444, 3
7.02, -0.00053183, -0.00567977, -0.0846433, -0.00567977, 0.0669105, 0.167671, 3
7.025, -0.000539292, -0.0057084, -0.0858309, -0.0057084, 0.0573762, 0.087138, 3
7.03, -0.000546745, -0.00574445, -0.0870172, -0.00574445, 0.0653724, 0.0951125, 3
7.035, -0.000554204, -0.00577266, -0.0882043, -0.00577266, 0.0584636, 0.10122, 3
7.04, -0.000561655, -0.00580834, -0.0893902, -0.00580834, 0.102309, 0.102473, 3
7.045, -0.000569109, -0.00583657, -0.0905765, -0.00583657, 0.0777146, 0.181215, 3
7.05, -0.000576556, -0.00587231, -0.0917617, -0.00587231, 0.0604018, 0.0856504, 3
7.055, -0.000584006, -0.00590066, -0.0929474, -0.00590066, 0.0626606, 0.10381, 3
7.06, -0.000591448, -0.00593623, -0.0941319, -0.00593623, 0.0564899, 0.0815302, 3
7.065, -0.000598892, -0.00596442, -0.0953167, -0.00596442, 0.06086, 0.0952816, 3
7.07, -0.000606338, -0.00599941, -0.0965016, -0.00599941, 0.0611369, 0.0996207, 3
7.075, -0.000613773, -0.00602868, -0.0976849, -0.00602868, 0.0528522, 0.0826547, 3
7.08, -0.000621204, -0.0060641, -0.0988677, -0.0060641, 0.0560867, 0.093661, 3
7.085, -0.000628639, -0.00609166, -0.100051, -0.00609166, 0.0552642, 0.0970938, 3
7.09, -0.000636068, -0.00612742, -0.101233, -0.00612742, 0.0586668, 0.0815035, 3
7.095, -0.000643498, -0.00615542, -0.102416, -0.00615542, 0.0562256, 0.118986, 3
7.1, -0.00065093, -0.00619021, -0.103599, -0.00619021, 0.0549226, 0.0875169, 3
7.105, -0.00065835, -0.00621919, -0.10478, -0.00621919, 0.0550256, 0.108769, 3
7.11, -0.000665767, -0.00625458, -0.10596, -0.00625458, 0.0567895, 0.100693, 3
7.115, -0.000673187, -0.00628197, -0.107141, -0.00628197, 0.0664165, 0.118659, 3
7.12, -0.000680609, -0.00631678, -0.108322, -0.00631678, 0.0528592, 0.0874344, 3
7.125, -0.000688019, -0.00634568, -0.109502, -0.00634568, 0.0587706, 0.0919728, 3
7.13, -0.000695434, -0.00638038, -0.110682, -0.00638038, 0.0598236, 0.0950657, 3
7.135, -0.000702838, -0.00640874, -0.11186, -0.00640874, 0.0576398, 0.0994903, 3
7.14, -0.000710247, -0.00644337, -0.113039, -0.00644337, 0.0575797, 0.0992288, 3
7.145, -0.000717646, -0.00647136, -0.114217, -0.00647136, 0.0601657, 0.118396, 3
7.15, -0.000725051, -0.00650637, -0.115395, -0.00650637, 0.0562492, 0.0948406, 3
7.155, -0.000732444, -0.00653442, -0.116572, -0.00653442, 0.0582193, 0.097039, 3
7.16, -0.000739843, -0.00656886, -0.11775, -0.00656886, 0.0569442, 0.0965464, 3
7.165, -0.00074723, -0.00659714, -0.118925, -0.00659714, 0.0651443, 0.147615, 3
7.17, -0.000754624, -0.00663165, -0.120102, -0.00663165, 0.0583899, 0.0895796, 3
7.175, -0.000762006, -0.00665954, -0.121277, -0.00665954, 0.0658062, 0.106475, 3
7.18, -0.000769394, -0.0066941, -0.122453, -0.0066941, 0.083289, 0.156327, 3
7.185, -0.000776769, -0.00672204, -0.123627, -0.00672204, 0.0877675, 0.133943, 3
7.19, -0.000784152, -0.00675656, -0.124802, -0.00675656, 0.0639576, 0.0952597, 3
7.195, -0.000791521, -0.00678434, -0.125974, -0.00678434, 0.0577989, 0.104328, 3
7.2, -0.000798898, -0.00681859, -0.127149, -0.00681859, 0.0525727, 0.087879, 3
7.205, -0.000806262, -0.00684647, -0.128321, -0.00684647, 0.0587819, 0.0970697, 3
7.21, -0.000813632, -0.0068807, -0.129494, -0.0068807, 0.0588762, 0.0886674, 3
7.215, -0.000820989, -0.00690865, -0.130664, -0.00690865, 0.0556759, 0.0815916, 3
7.22, -0.000828354, -0.00694284, -0.131837, -0.00694284, 0.0566545, 0.0857667, 3
7.225, -0.000835704, -0.00697042, -0.133006, -0.00697042, 0.0521311, 0.0875825, 3
7.23, -0.000843063, -0.00700454, -0.134178, -0.00700454, 0.061122, 0.0984081, 3
7.235, -0.000850407, -0.00703221, -0.135346, -0.00703221, 0.0736121, 0.123042, 3
7.24, -0.000857759, -0.00706638, -0.136517, -0.00706638, 0.0563355, 0.0928351, 3
7.245, -0.000865104, -0.00709701, -0.137686, -0.00709701, 0.0548427, 0.0860625, 3
7.25, -0.000872443, -0.00712726, -0.138854, -0.00712726, 0.0540636, 0.0897344, 3
7.255, -0.000879776, -0.00715682, -0.140021, -0.00715682, 0.0552123, 0.096921, 3
7.26, -0.000887109, -0.00718754, -0.141188, -0.00718754, 0.0564946, 0.0880426, 3
7.265, -0.000894439, -0.00721812, -0.142354, -0.00721812, 0.0557665, 0.0922465, 3
7.27, -0.000901766, -0.00724886, -0.143521, -0.00724886, 0.0552003, 0.0932511, 3
7.275, -0.00090909, -0.00727941, -0.144686, -0.00727941, 0.0550316, 0.0939349, 3
7.28, -0.000916409, -0.00730993, -0.145851, -0.00730993, 0.0546695, 0.0888762, 3
7.285, -0.000923726, -0.00734049, -0.147016, -0.00734049, 0.0563869, 0.0942329, 3
7.29, -0.000931038, -0.00737101, -0.148179, -0.00737101, 0.0568861, 0.0885609, 3
7.295, -0.000938348, -0.00740148, -0.149343, -0.00740148, 0.0571469, 0.0905477, 3
7.3, -0.000945653, -0.00743192, -0.150505, -0.00743192, 0.0572489, 0.0955126, 3
7.305, -0.000952955, -0.00746218, -0.151668, -0.00746218, 0.0578423, 0.0844291, 3
7.31, -0.000960255, -0.00749289, -0.152829, -0.00749289, 0.0649294, 0.118972, 3
7.315, -0.000967549, -0.00752303, -0.15399, -0.00752303, 0.0613034, 0.0808039, 3
7.32, -0.00097484, -0.00755341, -0.155151, -0.00755341, 0.0530855, 0.0841779, 3
