Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
2.94, 0.00381093, 0.0167613, 0.606529, 0.0167613, 0.0537212, 0.085959, 3
2.945, 0.0038102, 0.0167657, 0.606413, 0.0167657, 0.053349, 0.0799923, 3
2.95, 0.00380927, 0.0167512, 0.606265, 0.0167512, 0.0555556, 0.0940495, 3
2.955, 0.00380853, 0.0167481, 0.606147, 0.0167481, 0.0558495, 0.0885764, 3
2.96, 0.00380756, 0.0167293, 0.605992, 0.0167293, 0.055271, 0.0871126, 3
2.965, 0.00380679, 0.016735, 0.605869, 0.016735, 0.0609419, 0.117837, 3
2.97, 0.00380581, 0.0167189, 0.605714, 0.0167189, 0.0538849, 0.0891368, 3
2.975, 0.00380493, 0.016717, 0.605573, 0.016717, 0.0494275, 0.0858489, 3
2.98, 0.003804, 0.0167007, 0.605425, 0.0167007, 0.059027, 0.0899761, 3
2.985, 0.00380305, 0.0167005, 0.605274, 0.0167005, 0.055666, 0.105463, 3
2.99, 0.00380211, 0.0166844, 0.605124, 0.0166844, 0.05544, 0.0822636, 3
2.995, 0.00380112, 0.0166837, 0.604967, 0.0166837, 0.0528099, 0.098575, 3
3, 0.00380015, 0.0166669, 0.604813, 0.0166669, 0.054785, 0.0892349, 3
3.005, 0.00379914, 0.0166672, 0.604651, 0.0166672, 0.0568428, 0.092822, 3
3.01, 0.00379814, 0.0166488, 0.604493, 0.0166488, 0.0545634, 0.0831428, 3
3.015, 0.0037971, 0.0166509, 0.604327, 0.0166509, 0.0554293, 0.0846994, 3
3.02, 0.00379607, 0.0166308, 0.604163, 0.0166308, 0.0566676, 0.0962682, 3
3.025, 0.003795, 0.0166336, 0.603993, 0.0166336, 0.0655421, 0.0871655, 3
3.03, 0.00379395, 0.0166126, 0.603826, 0.0166126, 0.058569, 0.0811504, 3
3.035, 0.0037928, 0.0166121, 0.603642, 0.0166121, 0.0549777, 0.0873967, 3
3.04, 0.00379178, 0.0165976, 0.60348, 0.0165976, 0.0608681, 0.0879081, 3
3.045, 0.00379059, 0.0165916, 0.603291, 0.0165916, 0.0565635, 0.0894191, 3
3.05, 0.00378952, 0.0165805, 0.603121, 0.0165805, 0.0610266, 0.0865257, 3
3.055, 0.00378832, 0.0165753, 0.60293, 0.0165753, 0.0552423, 0.0976812, 3
3.06, 0.00378721, 0.0165584, 0.602753, 0.0165584, 0.0543056, 0.0858007, 3
3.065, 0.00378599, 0.0165585, 0.602559, 0.0165585, 0.0613299, 0.0977928, 3
3.07, 0.00378484, 0.0165368, 0.602375, 0.0165368, 0.0535884, 0.0944843, 3
3.075, 0.00378362, 0.0165425, 0.602181, 0.0165425, 0.0577937, 0.084763, 3
3.08, 0.00378239, 0.0165174, 0.601986, 0.0165174, 0.0538023, 0.0857626, 3
3.085, 0.00378119, 0.0165208, 0.601795, 0.0165208, 0.0558011, 0.0880329, 3
3.09, 0.00377991, 0.0165, 0.601592, 0.0165, 0.055701, 0.0902074, 3
3.095, 0.00377867, 0.0165024, 0.601394, 0.0165024, 0.0585772, 0.0927516, 3
3.1, 0.00377738, 0.0164773, 0.601189, 0.0164773, 0.0542141, 0.0928274, 3
3.105, 0.00377613, 0.0164789, 0.600989, 0.0164789, 0.0559435, 0.0848634, 3
3.11, 0.00377474, 0.016464, 0.600768, 0.016464, 0.0533293, 0.0825912, 3
3.115, 0.0037735, 0.0164562, 0.600572, 0.0164562, 0.0580445, 0.0850186, 3
3.12, 0.00377216, 0.0164433, 0.600357, 0.0164433, 0.0556651, 0.0903157, 3
3.125, 0.00377078, 0.0164383, 0.600138, 0.0164383, 0.0567323, 0.0841831, 3
3.13, 0.00376943, 0.0164203, 0.599923, 0.0164203, 0.0588263, 0.0895724, 3
3.135, 0.00376806, 0.0164151, 0.599705, 0.0164151, 0.0508016, 0.08724, 3
3.14, 0.00376663, 0.0163985, 0.599477, 0.0163985, 0.0695866, 0.0987331, 3
3.145, 0.00376525, 0.0163929, 0.599258, 0.0163929, 0.0555798, 0.110089, 3
3.15, 0.00376381, 0.0163788, 0.59903, 0.0163788, 0.0570778, 0.0884832, 3
3.155, 0.00376239, 0.016373, 0.598803, 0.016373, 0.0566193, 0.0890791, 3
3.16, 0.00376093, 0.0163555, 0.598571, 0.0163555, 0.0555598, 0.0949858, 3
3.165, 0.00375947, 0.0163521, 0.598339, 0.0163521, 0.0565864, 0.109305, 3
3.17, 0.00375799, 0.016333, 0.598102, 0.016333, 0.0846381, 0.092821, 3
3.175, 0.0037565, 0.0163303, 0.597865, 0.0163303, 0.0582958, 0.102561, 3
3.18, 0.00375499, 0.0163104, 0.597625, 0.0163104, 0.059488, 0.0979011, 3
3.185, 0.00375347, 0.0163075, 0.597383, 0.0163075, 0.0552835, 0.0945762, 3
3.19, 0.00375193, 0.0162883, 0.597138, 0.0162883, 0.0557906, 0.0948269, 3
3.195, 0.00375038, 0.0162849, 0.596891, 0.0162849, 0.0539777, 0.0869242, 3
3.2, 0.00374881, 0.016265, 0.596642, 0.016265, 0.0596716, 0.0939495, 3
3.205, 0.00374722, 0.0162602, 0.596389, 0.0162602, 0.0587725, 0.0879138, 3
3.21, 0.00374564, 0.0162434, 0.596137, 0.0162434, 0.0557681, 0.093122, 3
3.215, 0.00374404, 0.0162369, 0.595882, 0.0162369, 0.0778473, 0.1081, 3
3.22, 0.0037424, 0.0162221, 0.595621, 0.0162221, 0.0588672, 0.0856133, 3
3.225, 0.00374077, 0.0162115, 0.595362, 0.0162115, 0.0637724, 0.0891869, 3
3.23, 0.0037391, 0.0161992, 0.595096, 0.0161992, 0.0574496, 0.0830628, 3
3.235, 0.00373746, 0.0161864, 0.594835, 0.0161864, 0.0615594, 0.122793, 3
3.24, 0.00373576, 0.0161754, 0.594564, 0.0161754, 0.0550738, 0.0839025, 3
3.245, 0.00373407, 0.0161621, 0.594296, 0.0161621, 0.0530967, 0.0884289, 3
3.25, 0.00373235, 0.0161514, 0.594021, 0.0161514, 0.0556859, 0.0883714, 3
3.255, 0.00373063, 0.0161386, 0.593749, 0.0161386, 0.0600016, 0.0874684, 3
3.26, 0.00372889, 0.0161244, 0.593472, 0.0161244, 0.0549524, 0.0811473, 3
3.265, 0.00372714, 0.0161143, 0.593192, 0.0161143, 0.056249, 0.0847633, 3
3.27, 0.00372537, 0.0160996, 0.592911, 0.0160996, 0.0537292, 0.0845063, 3
3.275, 0.00372359, 0.0160887, 0.592627, 0.0160887, 0.0521197, 0.083977, 3
3.28, 0.00372179, 0.016075, 0.592342, 0.016075, 0.0549018, 0.0842748, 3
3.285, 0.00371998, 0.0160627, 0.592053, 0.0160627, 0.0565108, 0.110978, 3
3.29, 0.00371815, 0.0160499, 0.591763, 0.0160499, 0.0553224, 0.0974369, 3
3.295, 0.00371632, 0.0160366, 0.59147, 0.0160366, 0.0557386, 0.103095, 3
3.3, 0.00371446, 0.0160238, 0.591175, 0.0160238, 0.0594748, 0.0970999, 3
3.305, 0.00371259, 0.016011, 0.590878, 0.016011, 0.0874625, 0.0891096, 3
3.31, 0.00371071, 0.0159985, 0.590578, 0.0159985, 0.0530412, 0.0798678, 3
3.315, 0.00370881, 0.0159847, 0.590276, 0.0159847, 0.0525763, 0.0802438, 3
3.32, 0.0037069, 0.0159717, 0.589972, 0.0159717, 0.0598206, 0.0848493, 3
3.325, 0.00370498, 0.0159583, 0.589666, 0.0159583, 0.0557071, 0.083977, 3
3.33, 0.00370304, 0.0159449, 0.589357, 0.0159449, 0.0540915, 0.0835016, 3
3.335, 0.00370108, 0.0159315, 0.589046, 0.0159315, 0.0565367, 0.0872316, 3
3.34, 0.00369912, 0.0159179, 0.588733, 0.0159179, 0.0548023, 0.087822, 3
3.345, 0.00369713, 0.0159043, 0.588417, 0.0159043, 0.0564549, 0.105369, 3
3.35, 0.00369514, 0.0158907, 0.5881, 0.0158907, 0.0551448, 0.0892135, 3
3.355, 0.00369313, 0.015877, 0.587779, 0.015877, 0.0540113, 0.0886142, 3
3.36, 0.0036911, 0.0158631, 0.587457, 0.0158631, 0.0559449, 0.0922822, 3
3.365, 0.00368906, 0.0158492, 0.587133, 0.0158492, 0.0541611, 0.0888365, 3
3.37, 0.00368701, 0.0158338, 0.586806, 0.0158338, 0.0572004, 0.0824029, 3
3.375, 0.00368494, 0.0158229, 0.586477, 0.0158229, 0.0730384, 0.0960575, 3
3.38, 0.00368286, 0.0158068, 0.586146, 0.0158068, 0.0537875, 0.0867028, 3
3.385, 0.00368076, 0.0157916, 0.585812, 0.0157916, 0.0537433, 0.0871881, 3
3.39, 0.00367866, 0.0157803, 0.585476, 0.0157803, 0.0639895, 0.0883763, 3
3.395, 0.00367653, 0.0157641, 0.585138, 0.0157641, 0.0552969, 0.0966038, 3
3.4, 0.00367439, 0.0157488, 0.584797, 0.0157488, 0.0562742, 0.0801798, 3
3.405, 0.00367224, 0.0157355, 0.584455, 0.0157355, 0.064181, 0.0853988, 3
3.41, 0.00367008, 0.0157224, 0.584111, 0.0157224, 0.0644397, 0.113814, 3
3.415, 0.00366789, 0.0157066, 0.583763, 0.0157066, 0.0538743, 0.0962011, 3
3.42, 0.0036657, 0.0156918, 0.583414, 0.0156918, 0.0575782, 0.0868321, 3
3.425, 0.00366349, 0.0156771, 0.583062, 0.0156771, 0.0653513, 0.0882125, 3
3.43, 0.00366127, 0.0156623, 0.582709, 0.0156623, 0.0537546, 0.0847647, 3
3.435, 0.00365903, 0.0156474, 0.582353, 0.0156474, 0.0556425, 0.107755, 3
3.44, 0.00365678, 0.0156324, 0.581994, 0.0156324, 0.053705, 0.0810443, 3
3.445, 0.00365451, 0.0156174, 0.581634, 0.0156174, 0.0671373, 0.149105, 3
3.45, 0.00365223, 0.0156023, 0.581271, 0.0156023, 0.0562987, 0.0875019, 3
3.455, 0.00364994, 0.0155872, 0.580906, 0.0155872, 0.0571334, 0.0879594, 3
3.46, 0.00364763, 0.0155719, 0.580539, 0.0155719, 0.0715742, 0.0875337, 3
3.465, 0.00364531, 0.0155566, 0.580169, 0.0155566, 0.0565469, 0.117876, 3
3.47, 0.00364298, 0.0155413, 0.579798, 0.0155413, 0.0619228, 0.103368, 3
3.475, 0.00364062, 0.0155258, 0.579423, 0.0155258, 0.0537249, 0.0946908, 3
3.48, 0.00363826, 0.0155103, 0.579047, 0.0155103, 0.0534121, 0.0842472, 3
3.485, 0.00363588, 0.0154947, 0.578669, 0.0154947, 0.0555901, 0.0918245, 3
3.49, 0.00363349, 0.015479, 0.578288, 0.015479, 0.0542303, 0.0946934, 3
3.495, 0.00363109, 0.0154634, 0.577905, 0.0154634, 0.0559745, 0.104986, 3
3.5, 0.00362867, 0.0154476, 0.57752, 0.0154476, 0.053867, 0.081334, 3
3.505, 0.00362623, 0.0154317, 0.577133, 0.0154317, 0.0555672, 0.0990411, 3
3.51, 0.00362379, 0.0154157, 0.576743, 0.0154157, 0.0584773, 0.0857125, 3
3.515, 0.00362132, 0.0153998, 0.576352, 0.0153998, 0.0562469, 0.0842069, 3
3.52, 0.00361885, 0.0153837, 0.575958, 0.0153837, 0.0524652, 0.105354, 3
3.525, 0.00361636, 0.0153676, 0.575562, 0.0153676, 0.0562513, 0.14197, 3
3.53, 0.00361385, 0.0153513, 0.575163, 0.0153513, 0.0558818, 0.0795694, 3
3.535, 0.00361134, 0.015335, 0.574762, 0.015335, 0.049814, 0.0821617, 3
3.54, 0.00360881, 0.0153187, 0.574359, 0.0153187, 0.0544394, 0.090939, 3
3.545, 0.00360626, 0.0153023, 0.573954, 0.0153023, 0.0614478, 0.129126, 3
3.55, 0.0036037, 0.0152858, 0.573547, 0.0152858, 0.0549235, 0.090542, 3
3.555, 0.00360113, 0.0152692, 0.573137, 0.0152692, 0.0644146, 0.101308, 3
3.56, 0.00359854, 0.0152526, 0.572726, 0.0152526, 0.0658652, 0.0969742, 3
3.565, 0.00359594, 0.0152359, 0.572312, 0.0152359, 0.0609753, 0.17015, 3
3.57, 0.00359333, 0.0152192, 0.571896, 0.0152192, 0.0767933, 0.131057, 3
3.575, 0.0035907, 0.0152024, 0.571478, 0.0152024, 0.0698547, 0.121589, 3
3.58, 0.00358806, 0.0151855, 0.571057, 0.0151855, 0.0680604, 0.110856, 3
3.585, 0.0035854, 0.0151687, 0.570635, 0.0151687, 0.0582772, 0.0903616, 3
3.59, 0.00358273, 0.0151515, 0.570209, 0.0151515, 0.055481, 0.0911851, 3
3.595, 0.00358005, 0.0151344, 0.569782, 0.0151344, 0.0599385, 0.0999665, 3
3.6, 0.00357735, 0.0151173, 0.569353, 0.0151173, 0.0559443, 0.0909905, 3
3.605, 0.00357464, 0.0151001, 0.568922, 0.0151001, 0.0532896, 0.0935389, 3
3.61, 0.00357192, 0.0150828, 0.568488, 0.0150828, 0.0646815, 0.172513, 3
3.615, 0.00356918, 0.0150655, 0.568052, 0.0150655, 0.0610872, 0.104747, 3
3.62, 0.00356642, 0.0150478, 0.567614, 0.0150478, 0.0561016, 0.100433, 3
3.625, 0.00356366, 0.0150298, 0.567174, 0.0150298, 0.0582049, 0.117721, 3
3.63, 0.00356088, 0.0150135, 0.566732, 0.0150135, 0.0547063, 0.0962071, 3
3.635, 0.00355809, 0.0149951, 0.566287, 0.0149951, 0.0641291, 0.12251, 3
3.64, 0.00355528, 0.0149776, 0.56584, 0.0149776, 0.0622148, 0.0969116, 3
3.645, 0.00355246, 0.0149598, 0.565392, 0.0149598, 0.0559382, 0.0942918, 3
3.65, 0.00354963, 0.014942, 0.564941, 0.014942, 0.0612786, 0.102831, 3
3.655, 0.00354678, 0.0149241, 0.564487, 0.0149241, 0.0604026, 0.102758, 3
3.66, 0.00354392, 0.0149061, 0.564032, 0.0149061, 0.0642812, 0.101648, 3
3.665, 0.00354104, 0.0148874, 0.563574, 0.0148874, 0.0604494, 0.0990857, 3
3.67, 0.00353815, 0.0148705, 0.563114, 0.0148705, 0.0540218, 0.0855637, 3
3.675, 0.00353525, 0.0148511, 0.562653, 0.0148511, 0.0570474, 0.0861997, 3
3.68, 0.00353233, 0.0148341, 0.562189, 0.0148341, 0.0564155, 0.092569, 3
3.685, 0.00352941, 0.0148145, 0.561722, 0.0148145, 0.0579374, 0.111072, 3
3.69, 0.00352646, 0.0147974, 0.561254, 0.0147974, 0.0599022, 0.106509, 3
3.695, 0.00352351, 0.0147777, 0.560783, 0.0147777, 0.0569262, 0.0977252, 3
3.7, 0.00352054, 0.0147605, 0.560311, 0.0147605, 0.0608536, 0.112677, 3
3.705, 0.00351755, 0.0147407, 0.559836, 0.0147407, 0.0570525, 0.0998256, 3
3.71, 0.00351455, 0.0147233, 0.559359, 0.0147233, 0.0553267, 0.100532, 3
3.715, 0.00351154, 0.0147034, 0.55888, 0.0147034, 0.0567179, 0.114081, 3
3.72, 0.00350852, 0.0146858, 0.558398, 0.0146858, 0.0577602, 0.0966453, 3
3.725, 0.00350548, 0.0146663, 0.557915, 0.0146663, 0.0702246, 0.1405, 3
3.73, 0.00350243, 0.0146476, 0.557429, 0.0146476, 0.067732, 0.133344, 3
3.735, 0.00349937, 0.0146285, 0.556941, 0.0146285, 0.0690316, 0.132898, 3
3.74, 0.00349629, 0.0146095, 0.556451, 0.0146095, 0.0620226, 0.104641, 3
3.745, 0.0034932, 0.0145904, 0.555959, 0.0145904, 0.0572061, 0.103833, 3
3.75, 0.00349009, 0.0145713, 0.555465, 0.0145713, 0.0623002, 0.100876, 3
3.755, 0.00348697, 0.0145521, 0.554969, 0.0145521, 0.0588476, 0.0943116, 3
3.76, 0.00348384, 0.0145328, 0.55447, 0.0145328, 0.0568455, 0.0869607, 3
3.765, 0.0034807, 0.0145134, 0.55397, 0.0145134, 0.0569415, 0.0879521, 3
3.77, 0.00347754, 0.0144938, 0.553467, 0.0144938, 0.0510967, 0.0901798, 3
3.775, 0.00347436, 0.0144745, 0.552962, 0.0144745, 0.0592922, 0.0979383, 3
3.78, 0.00347118, 0.0144549, 0.552455, 0.0144549, 0.0544355, 0.0959681, 3
3.785, 0.00346798, 0.0144353, 0.551946, 0.0144353, 0.0540466, 0.0874221, 3
3.79, 0.00346477, 0.0144157, 0.551435, 0.0144157, 0.0592719, 0.0921742, 3
3.795, 0.00346154, 0.0143959, 0.550922, 0.0143959, 0.0560352, 0.10101, 3
3.8, 0.0034583, 0.0143761, 0.550406, 0.0143761, 0.0566841, 0.0908671, 3
3.805, 0.00345505, 0.0143563, 0.549889, 0.0143563, 0.0635669, 0.123214, 3
3.81, 0.00345179, 0.0143363, 0.549369, 0.0143363, 0.0630674, 0.123108, 3
3.815, 0.00344851, 0.0143163, 0.548847, 0.0143163, 0.0566844, 0.107363, 3
3.82, 0.00344522, 0.0142963, 0.548323, 0.0142963, 0.061118, 0.106539, 3
3.825, 0.00344191, 0.0142762, 0.547797, 0.0142762, 0.0679331, 0.147296, 3
3.83, 0.00343859, 0.014256, 0.547269, 0.014256, 0.0594538, 0.116444, 3
3.835, 0.00343526, 0.0142357, 0.546739, 0.0142357, 0.0586483, 0.119752, 3
3.84, 0.00343192, 0.0142155, 0.546206, 0.0142155, 0.0558955, 0.0977596, 3
3.845, 0.00342856, 0.0141951, 0.545672, 0.0141951, 0.0680441, 0.110892, 3
3.85, 0.00342519, 0.0141746, 0.545135, 0.0141746, 0.0705394, 0.124204, 3
3.855, 0.0034218, 0.0141542, 0.544597, 0.0141542, 0.0614423, 0.103576, 3
3.86, 0.00341841, 0.0141336, 0.544056, 0.0141336, 0.0571303, 0.116751, 3
3.865, 0.00341499, 0.0141126, 0.543513, 0.0141126, 0.058493, 0.145031, 3
3.87, 0.00341157, 0.0140922, 0.542968, 0.0140922, 0.0770692, 0.121507, 3
3.875, 0.00340813, 0.0140714, 0.542421, 0.0140714, 0.0582533, 0.0947429, 3
3.88, 0.00340468, 0.0140506, 0.541872, 0.0140506, 0.0630285, 0.0875711, 3
3.885, 0.00340122, 0.0140297, 0.541321, 0.0140297, 0.0575309, 0.105195, 3
3.89, 0.00339774, 0.0140088, 0.540768, 0.0140088, 0.0556768, 0.0994433, 3
3.895, 0.00339426, 0.0139878, 0.540212, 0.0139878, 0.0552829, 0.0976483, 3
3.9, 0.00339075, 0.0139668, 0.539655, 0.0139668, 0.062766, 0.133685, 3
3.905, 0.00338724, 0.0139456, 0.539096, 0.0139456, 0.0547844, 0.0865461, 3
3.91, 0.00338371, 0.0139244, 0.538534, 0.0139244, 0.055345, 0.110128, 3
3.915, 0.00338017, 0.0139032, 0.53797, 0.0139032, 0.0565649, 0.0955729, 3
3.92, 0.00337661, 0.0138819, 0.537405, 0.0138819, 0.0534334, 0.0889653, 3
3.925, 0.00337305, 0.0138602, 0.536837, 0.0138602, 0.0588996, 0.105503, 3
3.93, 0.00336947, 0.013839, 0.536267, 0.013839, 0.0614937, 0.118869, 3
3.935, 0.00336587, 0.0138175, 0.535695, 0.0138175, 0.0643222, 0.107838, 3
3.94, 0.00336227, 0.013796, 0.535121, 0.013796, 0.0523009, 0.0950499, 3
3.945, 0.00335865, 0.0137744, 0.534545, 0.0137744, 0.0606695, 0.0932314, 3
3.95, 0.00335501, 0.0137527, 0.533967, 0.0137527, 0.060278, 0.0912019, 3
3.955, 0.00335137, 0.013731, 0.533387, 0.013731, 0.0558699, 0.09019, 3
3.96, 0.00334771, 0.0137092, 0.532805, 0.0137092, 0.0612233, 0.092112, 3
3.965, 0.00334404, 0.0136873, 0.532221, 0.0136873, 0.0526925, 0.123072, 3
3.97, 0.00334036, 0.0136654, 0.531634, 0.0136654, 0.0557744, 0.0938066, 3
3.975, 0.00333666, 0.0136435, 0.531046, 0.0136435, 0.0590638, 0.0895497, 3
3.98, 0.00333295, 0.0136214, 0.530456, 0.0136214, 0.0549322, 0.0929477, 3
3.985, 0.00332923, 0.0135993, 0.529863, 0.0135993, 0.0577258, 0.0873728, 3
3.99, 0.00332549, 0.0135772, 0.529269, 0.0135772, 0.0698778, 0.0916122, 3
3.995, 0.00332175, 0.0135549, 0.528672, 0.0135549, 0.059556, 0.11327, 3
4, 0.00331799, 0.0135327, 0.528074, 0.0135327, 0.0605235, 0.106313, 3
4.005, 0.00331421, 0.0135098, 0.527473, 0.0135098, 0.056748, 0.100299, 3
4.01, 0.00331043, 0.0134889, 0.526871, 0.0134889, 0.0546137, 0.114867, 3
4.015, 0.00330663, 0.0134644, 0.526266, 0.0134644, 0.056401, 0.0931633, 3
4.02, 0.00330282, 0.0134438, 0.525659, 0.0134438, 0.0559073, 0.0970234, 3
4.025, 0.00329899, 0.0134204, 0.525051, 0.0134204, 0.057318, 0.0888728, 3
4.03, 0.00329515, 0.0133977, 0.52444, 0.0133977, 0.0620201, 0.0941708, 3
4.035, 0.0032913, 0.013375, 0.523827, 0.013375, 0.055983, 0.0936119, 3
4.04, 0.00328744, 0.0133523, 0.523213, 0.0133523, 0.0838158, 0.0869783, 3
4.045, 0.00328357, 0.0133295, 0.522596, 0.0133295, 0.051988, 0.0972581, 3
4.05, 0.00327968, 0.0133066, 0.521977, 0.0133066, 0.0536793, 0.11337, 3
4.055, 0.00327578, 0.0132837, 0.521357, 0.0132837, 0.0572569, 0.087029, 3
4.06, 0.00327187, 0.0132607, 0.520734, 0.0132607, 0.0590476, 0.112489, 3
4.065, 0.00326794, 0.0132376, 0.520109, 0.0132376, 0.0572905, 0.0979697, 3
4.07, 0.003264, 0.0132145, 0.519482, 0.0132145, 0.0653827, 0.225184, 3
4.075, 0.00326005, 0.0131915, 0.518854, 0.0131915, 0.069592, 0.100854, 3
4.08, 0.00325609, 0.0131678, 0.518223, 0.0131678, 0.0617899, 0.0998477, 3
4.085, 0.00325211, 0.0131446, 0.51759, 0.0131446, 0.0560529, 0.0820073, 3
4.09, 0.00324813, 0.0131213, 0.516955, 0.0131213, 0.0632106, 0.169184, 3
4.095, 0.00324413, 0.0130979, 0.516319, 0.0130979, 0.0565692, 0.107211, 3
4.1, 0.00324011, 0.0130745, 0.51568, 0.0130745, 0.0606844, 0.206602, 3
4.105, 0.00323609, 0.0130506, 0.515039, 0.0130506, 0.0540773, 0.134738, 3
4.11, 0.00323205, 0.0130272, 0.514396, 0.0130272, 0.0578882, 0.108453, 3
4.115, 0.003228, 0.0130036, 0.513752, 0.0130036, 0.0526494, 0.103922, 3
4.12, 0.00322393, 0.0129799, 0.513105, 0.0129799, 0.0598447, 0.128149, 3
4.125, 0.00321986, 0.0129561, 0.512457, 0.0129561, 0.052201, 0.0923446, 3
4.13, 0.00321577, 0.0129324, 0.511806, 0.0129324, 0.0658028, 0.117126, 3
4.135, 0.00321167, 0.0129084, 0.511153, 0.0129084, 0.0578829, 0.0887307, 3
4.14, 0.00320756, 0.0128846, 0.510499, 0.0128846, 0.0568973, 0.0841563, 3
4.145, 0.00320343, 0.0128606, 0.509842, 0.0128606, 0.0548811, 0.0878209, 3
4.15, 0.0031993, 0.0128366, 0.509184, 0.0128366, 0.0554338, 0.0830233, 3
4.155, 0.00319515, 0.0128125, 0.508524, 0.0128125, 0.0639895, 0.095094, 3
4.16, 0.00319099, 0.0127884, 0.507861, 0.0127884, 0.0559652, 0.103483, 3
4.165, 0.00318681, 0.0127642, 0.507197, 0.0127642, 0.056648, 0.0873139, 3
4.17, 0.00318263, 0.0127399, 0.506531, 0.0127399, 0.0564208, 0.0981098, 3
4.175, 0.00317843, 0.0127156, 0.505862, 0.0127156, 0.0557748, 0.0987169, 3
4.18, 0.00317422, 0.0126912, 0.505192, 0.0126912, 0.0596282, 0.106533, 3
4.185, 0.00316999, 0.0126668, 0.50452, 0.0126668, 0.0618, 0.0969001, 3
4.19, 0.00316576, 0.012642, 0.503846, 0.012642, 0.0722709, 0.108249, 3
4.195, 0.00316151, 0.0126176, 0.503169, 0.0126176, 0.0531137, 0.0789016, 3
4.2, 0.00315725, 0.012593, 0.502491, 0.012593, 0.0635773, 0.114548, 3
4.205, 0.00315298, 0.0125684, 0.501812, 0.0125684, 0.0771268, 0.10215, 3
4.21, 0.00314869, 0.0125437, 0.50113, 0.0125437, 0.0562618, 0.0872498, 3
4.215, 0.0031444, 0.0125189, 0.500446, 0.0125189, 0.0735283, 0.0804508, 3
4.22, 0.00314009, 0.0124941, 0.499761, 0.0124941, 0.056022, 0.0852219, 3
4.225, 0.00313577, 0.0124692, 0.499073, 0.0124692, 0.0574698, 0.0947246, 3
4.23, 0.00313144, 0.0124443, 0.498384, 0.0124443, 0.0576904, 0.0977206, 3
4.235, 0.00312709, 0.0124194, 0.497692, 0.0124194, 0.0567045, 0.101418, 3
4.24, 0.00312274, 0.0123943, 0.496999, 0.0123943, 0.0550838, 0.0958656, 3
4.245, 0.00311837, 0.0123693, 0.496304, 0.0123693, 0.0553142, 0.107998, 3
4.25, 0.00311399, 0.0123441, 0.495607, 0.0123441, 0.0548217, 0.0813171, 3
4.255, 0.0031096, 0.012319, 0.494908, 0.012319, 0.0627711, 0.0948518, 3
4.26, 0.00310519, 0.0122937, 0.494207, 0.0122937, 0.0684031, 0.0994639, 3
4.265, 0.00310078, 0.0122685, 0.493504, 0.0122685, 0.0587534, 0.0851006, 3
4.27, 0.00309635, 0.0122431, 0.492799, 0.0122431, 0.0647339, 0.180162, 3
4.275, 0.00309191, 0.0122177, 0.492093, 0.0122177, 0.0555691, 0.0883951, 3
4.28, 0.00308746, 0.0121922, 0.491384, 0.0121922, 0.0572601, 0.0891997, 3
4.285, 0.00308299, 0.0121667, 0.490674, 0.0121667, 0.0539518, 0.0857052, 3
4.29, 0.00307852, 0.0121412, 0.489962, 0.0121412, 0.0529881, 0.0882721, 3
4.295, 0.00307403, 0.0121156, 0.489247, 0.0121156, 0.0573283, 0.0928019, 3
4.3, 0.00306953, 0.0120899, 0.488531, 0.0120899, 0.054364, 0.121936, 3
4.305, 0.00306502, 0.0120642, 0.487814, 0.0120642, 0.0791202, 0.115387, 3
4.31, 0.0030605, 0.0120384, 0.487094, 0.0120384, 0.0559769, 0.0806901, 3
4.315, 0.00305597, 0.0120126, 0.486372, 0.0120126, 0.0591927, 0.0818895, 3
4.32, 0.00305142, 0.0119867, 0.485649, 0.0119867, 0.0552857, 0.0846847, 3
4.325, 0.00304686, 0.0119608, 0.484923, 0.0119608, 0.0569562, 0.0878844, 3
4.33, 0.00304229, 0.0119348, 0.484196, 0.0119348, 0.0600899, 0.0859231, 3
4.335, 0.00303771, 0.0119088, 0.483467, 0.0119088, 0.0601216, 0.1073, 3
4.34, 0.00303312, 0.0118827, 0.482736, 0.0118827, 0.0756237, 0.106547, 3
4.345, 0.00302852, 0.0118566, 0.482003, 0.0118566, 0.0553144, 0.0985128, 3
4.35, 0.0030239, 0.0118304, 0.481268, 0.0118304, 0.0646232, 0.0852872, 3
4.355, 0.00301927, 0.0118044, 0.480532, 0.0118044, 0.0522519, 0.0938748, 3
4.36, 0.00301463, 0.011778, 0.479793, 0.011778, 0.0556691, 0.0811857, 3
4.365, 0.00300998, 0.0117521, 0.479053, 0.0117521, 0.0557963, 0.0845546, 3
4.37, 0.00300532, 0.0117255, 0.478311, 0.0117255, 0.05954, 0.101858, 3
4.375, 0.00300064, 0.011699, 0.477567, 0.011699, 0.054701, 0.0858206, 3
4.38, 0.00299596, 0.0116724, 0.476822, 0.0116724, 0.063156, 0.0860315, 3
4.385, 0.00299126, 0.011646, 0.476074, 0.011646, 0.0572405, 0.08568, 3
4.39, 0.00298655, 0.0116194, 0.475325, 0.0116194, 0.0480777, 0.0821226, 3
4.395, 0.00298183, 0.0115927, 0.474574, 0.0115927, 0.0624934, 0.0881029, 3
4.4, 0.0029771, 0.0115661, 0.47382, 0.0115661, 0.0487309, 0.0802213, 3
4.405, 0.00297236, 0.0115393, 0.473066, 0.0115393, 0.053455, 0.0801351, 3
4.41, 0.0029676, 0.0115125, 0.472309, 0.0115125, 0.0535139, 0.0851085, 3
